date,receiver_bank,blood_group,component_type,closing_inventory,safety_stock,deficit_units,transfer_received,inventory_after_transfer,remaining_deficit,transfer_status,donor_bank,recommended_transfer_units,donor_wastage_risk,receiver_risk_score,recommended_action
2024-12-10,BB007,B-,Platelets,0,1.168733078338719,2,0,0.0,1.168733078338719,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-11,BB007,B-,Platelets,0,1.168733078338719,2,0,0.0,1.168733078338719,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-13,BB007,B-,Platelets,0,1.1439885386241573,2,0,0.0,1.1439885386241573,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-14,BB007,B-,Platelets,0,1.1959464269407858,2,0,0.0,1.1959464269407858,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-15,BB007,B-,Platelets,0,1.2160943046594979,2,0,0.0,1.2160943046594979,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-16,BB007,B-,Platelets,0,1.2160943046594979,2,0,0.0,1.2160943046594979,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-26,BB007,O+,Platelets,15,16.76732699306805,2,2,17.0,0.0,Resolved,BB006,2,0.8911082220356737,0.5730058215962973,Transfer recommended
2024-11-29,BB007,O+,Platelets,9,12.704206691862414,4,4,13.0,0.0,Resolved,BB002,4,0.9426948079692862,0.5833722135789511,Transfer recommended
2024-11-30,BB007,O+,Platelets,11,15.80310587701571,5,5,16.0,0.0,Resolved,BB002,5,0.9397594413719264,0.6702945602362278,Transfer recommended
2024-12-05,BB007,O+,Platelets,13,16.91370356147314,4,4,17.0,0.0,Resolved,BB011,4,0.9083923051596824,0.4988786160703337,Transfer recommended
2024-11-05,BB007,O-,Platelets,0,1.0858002759720438,2,2,2.0,0.0,Resolved,BB005,2,0.9291132362859115,0.3899742169859086,Transfer recommended
2024-11-06,BB007,O-,Platelets,0,1.1826505817219461,2,2,2.0,0.0,Resolved,BB005,2,0.928966848775417,0.6459214130412319,Transfer recommended
2024-11-07,BB007,O-,Platelets,0,1.2903264156354077,2,2,2.0,0.0,Resolved,BB005,2,0.9239918935275352,0.647692882424207,Transfer recommended
2024-11-08,BB007,O-,Platelets,0,1.2903264156354077,2,2,2.0,0.0,Resolved,BB005,2,0.922724872854611,0.6510008029070578,Transfer recommended
2024-11-09,BB007,O-,Platelets,0,1.342533989385623,2,2,2.0,0.0,Resolved,BB005,2,0.9212000834102517,0.6513094912047717,Transfer recommended
2024-11-10,BB007,O-,Platelets,0,1.2535662504364806,2,2,2.0,0.0,Resolved,BB005,2,0.9161427091178734,0.6546749449969294,Transfer recommended
2024-12-02,BB007,O-,Platelets,0,1.7543097110014383,2,2,2.0,0.0,Resolved,BB009,2,0.9244261602849232,0.36451652062625584,Transfer recommended
2024-12-04,BB007,O-,Platelets,0,1.6389083507522355,2,2,2.0,0.0,Resolved,BB009,2,0.8373869361425909,0.5523601551370039,Transfer recommended
2024-12-05,BB007,O-,Platelets,0,1.811777738271555,2,2,2.0,0.0,Resolved,BB009,2,0.8844212642871077,0.6716715012745391,Transfer recommended
2024-12-06,BB007,O-,Platelets,0,1.9676262652424468,2,2,2.0,0.0,Resolved,BB011,2,0.8800294321141567,0.6742411458041746,Transfer recommended
2024-12-08,BB007,O-,Platelets,0,1.925705720218188,2,2,2.0,0.0,Resolved,BB011,2,0.9166759782621234,0.6522212977721733,Transfer recommended
2024-12-15,BB007,O-,Platelets,0,1.5988575700034793,2,2,2.0,0.0,Resolved,BB005,2,0.9261279511830528,0.42302446626027246,Transfer recommended
2024-12-16,BB007,O-,Platelets,0,1.6766433542860537,2,2,2.0,0.0,Resolved,BB005,2,0.9296626783816162,0.6659264562781286,Transfer recommended
2024-12-18,BB007,O-,Platelets,0,1.651898814571492,2,0,0.0,1.651898814571492,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-19,BB007,O-,Platelets,0,1.8699490147038131,2,2,2.0,0.0,Resolved,BB004,2,0.8331416696776102,0.6693700769939627,Transfer recommended
2024-12-20,BB007,O-,Platelets,0,1.770253579220229,2,2,2.0,0.0,Resolved,BB004,2,0.9004650749611542,0.6706286747494721,Transfer recommended
2024-10-09,BB008,A+,Platelets,5,7.090600740662647,3,3,8.0,0.0,Resolved,BB003,3,0.938436602701154,0.5450258280787443,Transfer recommended
2024-10-10,BB008,A+,Platelets,4,7.1513079268468305,4,4,8.0,0.0,Resolved,BB003,4,0.9436517639803084,0.6135666918351834,Transfer recommended
2024-10-11,BB008,A+,Platelets,3,7.113827578473976,5,5,8.0,0.0,Resolved,BB003,5,0.9285581914941533,0.6589079301998804,Transfer recommended
2024-11-30,BB008,A+,Platelets,1,4.35587554835672,4,4,5.0,0.0,Resolved,BB001,4,0.9487466883909962,0.6399828960221248,Transfer recommended
2024-12-01,BB008,A+,Platelets,0,4.376023426075432,5,5,5.0,0.0,Resolved,BB001,5,0.8781772161669309,0.6852357632647765,Transfer recommended
2024-12-02,BB008,A+,Platelets,2,4.848048167829879,3,3,5.0,0.0,Resolved,BB001,3,0.8653117923014289,0.6905950506606111,Transfer recommended
2024-12-03,BB008,A+,Platelets,4,5.104101241961175,2,2,6.0,0.0,Resolved,BB003,2,0.8685344203174336,0.5961100047516974,Transfer recommended
2024-12-04,BB008,A+,Platelets,0,4.9971840026738334,5,3,3.0,1.9971840026738334,Partially Resolved,BB001,3,0.9000371621692413,0.6372068255329821,Transfer plus external replenishment required
2024-12-05,BB008,A+,Platelets,0,5.905271282342439,6,6,6.0,0.0,Resolved,BB001,6,0.858188761516065,0.6934652266608106,Transfer recommended
2024-12-06,BB008,A+,Platelets,2,5.633670725965286,4,4,6.0,0.0,Resolved,BB003,4,0.9154335247207064,0.6938995128474453,Transfer recommended
2024-12-07,BB008,A+,Platelets,0,5.75019812357323,6,6,6.0,0.0,Resolved,BB003,6,0.9465723347582919,0.6799044647651032,Transfer recommended
2024-12-08,BB008,A+,Platelets,0,7.056736232063356,8,8,8.0,0.0,Resolved,BB003,8,0.950794337351897,0.7027085608688786,Transfer recommended
2024-12-09,BB008,A+,Platelets,0,6.614029591789231,7,7,7.0,0.0,Resolved,BB001,7,0.9423531134957525,0.708323356888803,Transfer recommended
2024-12-10,BB008,A+,Platelets,0,6.652803990235488,7,7,7.0,0.0,Resolved,BB001,7,0.9506113271678018,0.7115374727268631,Transfer recommended
2024-12-11,BB008,A+,Platelets,5,6.9943709172665995,2,2,7.0,0.0,Resolved,BB003,2,0.944919068643653,0.6414194306433654,Transfer recommended
2024-12-12,BB008,A+,Platelets,1,6.72988034948415,6,6,7.0,0.0,Resolved,BB003,6,0.9335864942141007,0.6240053698016295,Transfer recommended
2024-12-13,BB008,A+,Platelets,0,7.021251130147217,8,8,8.0,0.0,Resolved,BB010,8,0.9406650342504909,0.6956228143129433,Transfer recommended
2024-12-14,BB008,A+,Platelets,2,6.858503624611863,5,5,7.0,0.0,Resolved,BB010,5,0.9474654510400778,0.7017580414769697,Transfer recommended
2024-12-15,BB008,A+,Platelets,4,7.1355832567281245,4,2,6.0,1.1355832567281245,Partially Resolved,BB010,2,0.9474942081134305,0.6660498336329562,Transfer plus external replenishment required
2024-10-15,BB008,AB+,Platelets,0,1.6451974285520676,2,2,2.0,0.0,Resolved,BB007,2,0.9261994370391993,0.6324904740579448,Transfer recommended
2024-10-16,BB008,AB+,Platelets,0,1.6451974285520676,2,2,2.0,0.0,Resolved,BB007,2,0.9346303770785926,0.6690055162814763,Transfer recommended
2024-10-17,BB008,AB+,Platelets,0,1.3818589851323315,2,2,2.0,0.0,Resolved,BB007,2,0.9445000328716537,0.6651527080474184,Transfer recommended
2024-10-18,BB008,AB+,Platelets,0,1.3571144454177697,2,2,2.0,0.0,Resolved,BB001,2,0.9371800411370624,0.6635408228354795,Transfer recommended
2024-10-19,BB008,AB+,Platelets,0,1.3932904907608064,2,2,2.0,0.0,Resolved,BB001,2,0.9007384782991206,0.6623464874027718,Transfer recommended
2024-10-20,BB008,AB+,Platelets,0,1.4134383684795184,2,2,2.0,0.0,Resolved,BB001,2,0.9323248215930869,0.6633936470989054,Transfer recommended
2024-10-21,BB008,AB+,Platelets,0,1.472515805666972,2,2,2.0,0.0,Resolved,BB002,2,0.9414289490107492,0.6608516315612547,Transfer recommended
2024-10-24,BB008,AB+,Platelets,0,1.455339800357275,2,2,2.0,0.0,Resolved,BB001,2,0.9158337895540596,0.5998723389605725,Transfer recommended
2024-10-25,BB008,AB+,Platelets,0,1.455339800357275,2,2,2.0,0.0,Resolved,BB007,2,0.902853378657689,0.6573564273480333,Transfer recommended
2024-10-26,BB008,AB+,Platelets,0,1.435191922638563,2,2,2.0,0.0,Resolved,BB007,2,0.9113410013196191,0.6596574766932053,Transfer recommended
2024-10-27,BB008,AB+,Platelets,0,1.4305952606427133,2,2,2.0,0.0,Resolved,BB007,2,0.9412689569765024,0.6566362147402156,Transfer recommended
2024-10-31,BB008,AB+,Platelets,0,1.6337457171458853,2,2,2.0,0.0,Resolved,BB005,2,0.938752667928105,0.6108222656890218,Transfer recommended
2024-11-01,BB008,AB+,Platelets,0,1.6337457171458853,2,2,2.0,0.0,Resolved,BB001,2,0.8979011639216286,0.6669099291410402,Transfer recommended
2024-11-02,BB008,AB+,Platelets,0,1.6135978394271733,2,2,2.0,0.0,Resolved,BB009,2,0.9306057968048812,0.6631426547132588,Transfer recommended
2024-11-03,BB008,AB+,Platelets,0,1.6337457171458853,2,2,2.0,0.0,Resolved,BB012,2,0.9347420811446222,0.6590077948663378,Transfer recommended
2024-11-04,BB008,AB+,Platelets,0,1.4311221432195345,2,2,2.0,0.0,Resolved,BB001,2,0.9184634205455803,0.6500203933939879,Transfer recommended
2024-11-05,BB008,AB+,Platelets,0,1.347300166317519,2,2,2.0,0.0,Resolved,BB006,2,0.9191584583161604,0.6500203933939879,Transfer recommended
2024-11-06,BB008,AB+,Platelets,0,1.2909762432557703,2,2,2.0,0.0,Resolved,BB001,2,0.8929980744220823,0.6524714647727425,Transfer recommended
2024-11-07,BB008,AB+,Platelets,0,1.1807792515035764,2,2,2.0,0.0,Resolved,BB005,2,0.9105702232889322,0.6259732490701027,Transfer recommended
2024-11-08,BB008,AB+,Platelets,0,1.048358877875553,2,2,2.0,0.0,Resolved,BB007,2,0.9402816895568181,0.6443708560929127,Transfer recommended
2024-11-09,BB008,AB+,Platelets,0,1.2708283655370582,2,2,2.0,0.0,Resolved,BB005,2,0.9388313128423624,0.6562306825399944,Transfer recommended
2024-11-10,BB008,AB+,Platelets,0,1.347300166317519,2,2,2.0,0.0,Resolved,BB005,2,0.9364241867609204,0.6641826545625376,Transfer recommended
2024-11-12,BB008,AB+,Platelets,0,1.2531347029725037,2,2,2.0,0.0,Resolved,BB007,2,0.9372614119294725,0.6236333790753502,Transfer recommended
2024-11-15,BB008,AB+,Platelets,0,1.6592847491158778,2,1,1.0,0.6592847491158778,Resolved,BB007,1,0.9341330202617444,0.5556656614757172,Transfer recommended
2024-12-02,BB008,AB+,Platelets,1,2.104788549307262,2,2,3.0,0.0,Resolved,BB003,2,0.9355397167897354,0.5674186998288159,Transfer recommended
2024-12-08,BB008,AB+,Platelets,0,2.018055960128147,3,2,2.0,0.01805596012814714,Resolved,BB004,2,0.9122640234114459,0.5550698110442429,Transfer recommended
2024-12-09,BB008,AB+,Platelets,0,2.2550304303579076,3,3,3.0,0.0,Resolved,BB009,3,0.9421115476911971,0.6763445931882694,Transfer recommended
2024-12-26,BB008,AB+,Platelets,0,2.38141131595938,3,1,1.0,1.38141131595938,Partially Resolved,BB003,1,0.8884800694699171,0.6306028074135989,Transfer plus external replenishment required
2024-12-27,BB008,AB+,Platelets,1,2.329332179097665,2,2,3.0,0.0,Resolved,BB010,2,0.8568593987384475,0.6692903177176216,Transfer recommended
2024-12-28,BB008,AB+,Platelets,0,2.3091843013789526,3,1,1.0,1.3091843013789526,Partially Resolved,BB003,1,0.8665134147103255,0.6651389920296675,Transfer plus external replenishment required
2024-12-29,BB008,AB+,Platelets,0,2.17191702509948,3,3,3.0,0.0,Resolved,BB010,3,0.9196275112746637,0.6577604035991258,Transfer recommended
2024-11-14,BB008,B+,Platelets,2,5.673571977972828,4,4,6.0,0.0,Resolved,BB006,4,0.8348417540434453,0.6091644452789775,Transfer recommended
2024-11-15,BB008,B+,Platelets,2,4.720939869068868,3,3,5.0,0.0,Resolved,BB006,3,0.9371937775340556,0.6779175945275586,Transfer recommended
2024-11-16,BB008,B+,Platelets,0,4.664031826151229,5,5,5.0,0.0,Resolved,BB006,5,0.9400047795784879,0.6766185639635611,Transfer recommended
2024-11-17,BB008,B+,Platelets,0,5.307971739709701,6,3,3.0,2.307971739709701,Partially Resolved,BB005,3,0.7222880952895916,0.6928877808814395,Transfer plus external replenishment required
2024-11-18,BB008,B+,Platelets,0,4.4441929929703115,5,5,5.0,0.0,Resolved,BB003,5,0.9061920286363151,0.6888534436311446,Transfer recommended
2024-11-19,BB008,B+,Platelets,3,4.4441929929703115,2,2,5.0,0.0,Resolved,BB003,2,0.9407933143873202,0.6376297934175637,Transfer recommended
2024-11-20,BB008,B+,Platelets,3,4.428645510724453,2,2,5.0,0.0,Resolved,BB006,2,0.8470922541796848,0.6120414250145453,Transfer recommended
2024-11-23,BB008,B+,Platelets,0,4.408497633005742,5,5,5.0,0.0,Resolved,BB005,5,0.9235901114559838,0.533716251803784,Transfer recommended
2024-11-24,BB008,B+,Platelets,1,5.68807513476507,5,5,6.0,0.0,Resolved,BB005,5,0.9337957080598593,0.6897603733555655,Transfer recommended
2024-11-25,BB008,B+,Platelets,2,5.68807513476507,4,4,6.0,0.0,Resolved,BB005,4,0.9123320203238388,0.6820262961896819,Transfer recommended
2024-11-26,BB008,B+,Platelets,4,5.542970701859812,2,2,6.0,0.0,Resolved,BB005,2,0.9331348214368804,0.6027610511395018,Transfer recommended
2024-11-27,BB008,B+,Platelets,3,4.892984172858629,2,2,5.0,0.0,Resolved,BB005,2,0.9390831816793509,0.5953235099017775,Transfer recommended
2024-11-28,BB008,B+,Platelets,3,5.548477331595138,3,3,6.0,0.0,Resolved,BB003,3,0.9341013787530805,0.633557992341634,Transfer recommended
2024-11-29,BB008,B+,Platelets,3,5.548477331595138,3,3,6.0,0.0,Resolved,BB005,3,0.9269815127001308,0.6371927942467627,Transfer recommended
2024-11-30,BB008,B+,Platelets,1,5.760650729816628,5,5,6.0,0.0,Resolved,BB011,5,0.9282964891391008,0.654525873248748,Transfer recommended
2024-12-01,BB008,B+,Platelets,3,5.716212758379083,3,2,5.0,0.7162127583790827,Resolved,BB011,2,0.9288437010020356,0.6720381982563124,Transfer recommended
2024-12-02,BB008,B+,Platelets,3,5.716212758379083,3,3,6.0,0.0,Resolved,BB012,3,0.9016018927425731,0.6399113045065374,Transfer recommended
2024-12-19,BB008,B+,Platelets,0,6.108798020512192,7,1,1.0,5.108798020512192,Partially Resolved,BB009,1,0.9184231392806981,0.47231246069424954,Transfer plus external replenishment required
2024-12-20,BB008,B+,Platelets,2,7.288014618162622,6,6,8.0,0.0,Resolved,BB003,6,0.9245968642416018,0.7031507491903219,Transfer recommended
2024-12-21,BB008,B+,Platelets,0,6.873432490532691,7,7,7.0,0.0,Resolved,BB003,7,0.9309108454461315,0.6897517283501651,Transfer recommended
2024-12-22,BB008,B+,Platelets,5,6.3262384368230205,2,2,7.0,0.0,Resolved,BB007,2,0.9497985145202774,0.6207245939524436,Transfer recommended
2024-10-28,BB008,O+,Platelets,9,10.032131005710118,2,2,11.0,0.0,Resolved,BB006,2,0.9353273119073158,0.31155873584736643,Transfer recommended
2024-10-29,BB008,O+,Platelets,0,10.797449128280887,11,11,11.0,0.0,Resolved,BB006,11,0.9445460210100445,0.6362431039240127,Transfer recommended
2024-10-30,BB008,O+,Platelets,0,10.6953692408333,11,1,1.0,9.6953692408333,Partially Resolved,BB006,1,0.9555469857727,0.7281112189267582,Transfer plus external replenishment required
2024-10-31,BB008,O+,Platelets,0,10.82313744944294,11,8,8.0,2.8231374494429406,Partially Resolved,BB002,8,0.8641234945381656,0.7220429022649744,Transfer plus external replenishment required
2024-11-01,BB008,O+,Platelets,0,10.824299852474235,11,11,11.0,0.0,Resolved,BB011,11,0.9211216265922333,0.7194070138652389,Transfer recommended
2024-11-02,BB008,O+,Platelets,7,10.60841035285945,4,4,11.0,0.0,Resolved,BB011,4,0.9518398796957942,0.6670937245953872,Transfer recommended
2024-11-03,BB008,O+,Platelets,9,10.632813123476998,2,2,11.0,0.0,Resolved,BB011,2,0.9582224008413446,0.5477894248977028,Transfer recommended
2024-11-25,BB008,O+,Platelets,7,9.126714762783209,3,3,10.0,0.0,Resolved,BB002,3,0.9437476647328914,0.537298782054399,Transfer recommended
2024-12-26,BB008,O+,Platelets,2,12.10113531648731,11,11,13.0,0.0,Resolved,BB006,11,0.9214705592541031,0.6441120545994719,Transfer recommended
2024-12-27,BB008,O+,Platelets,6,11.425380243889613,6,6,12.0,0.0,Resolved,BB006,6,0.9342467650948116,0.7102620910843728,Transfer recommended
2024-10-13,BB009,A+,Platelets,7,10.044251088421843,4,4,11.0,0.0,Resolved,BB004,4,0.9288318411939928,0.6180359337697293,Transfer recommended
2024-10-14,BB009,A+,Platelets,3,9.893510382346406,7,7,10.0,0.0,Resolved,BB003,7,0.9192274415568409,0.7048161287328394,Transfer recommended
2024-10-15,BB009,A+,Platelets,0,10.27359593079734,11,11,11.0,0.0,Resolved,BB005,11,0.9211939038664666,0.7275488120811511,Transfer recommended
2024-10-16,BB009,A+,Platelets,0,10.238680396088293,11,11,11.0,0.0,Resolved,BB005,11,0.9218544237416036,0.7379137253509074,Transfer recommended
2024-10-17,BB009,A+,Platelets,0,10.084083172104812,11,11,11.0,0.0,Resolved,BB002,11,0.9401424247580134,0.7359634702450082,Transfer recommended
2024-10-18,BB009,A+,Platelets,3,10.465650952007385,8,8,11.0,0.0,Resolved,BB002,8,0.9279576943969648,0.720715924302479,Transfer recommended
2024-10-19,BB009,A+,Platelets,3,9.421593948631521,7,7,10.0,0.0,Resolved,BB002,7,0.9045987042864797,0.7081453294329008,Transfer recommended
2024-10-21,BB009,A+,Platelets,6,9.763853049131653,4,4,10.0,0.0,Resolved,BB002,4,0.9221597720284117,0.6126192489030746,Transfer recommended
2024-10-22,BB009,A+,Platelets,6,10.23809743058167,5,5,11.0,0.0,Resolved,BB007,5,0.9368887065714642,0.6773513219636513,Transfer recommended
2024-10-23,BB009,A+,Platelets,6,10.487852405769045,5,5,11.0,0.0,Resolved,BB001,5,0.9007477001454149,0.6789002079075114,Transfer recommended
2024-10-24,BB009,A+,Platelets,1,10.686255747680427,10,5,6.0,4.686255747680427,Partially Resolved,BB007,5,0.9370305437652822,0.7069909828260594,Transfer plus external replenishment required
2024-10-25,BB009,A+,Platelets,2,10.38483727005559,9,9,11.0,0.0,Resolved,BB001,9,0.9444986974116489,0.7254510060941257,Transfer recommended
2024-10-26,BB009,A+,Platelets,0,10.355732932933186,11,7,7.0,3.3557329329331864,Partially Resolved,BB001,7,0.9345145535103585,0.7169297514034845,Transfer plus external replenishment required
2024-10-27,BB009,A+,Platelets,0,10.591051182393562,11,7,7.0,3.591051182393562,Partially Resolved,BB012,7,0.8821260878741365,0.7284808887904943,Transfer plus external replenishment required
2024-10-28,BB009,A+,Platelets,0,10.623922193442603,11,10,10.0,0.6239221934426027,Resolved,BB001,10,0.823693283369191,0.7270031519098759,Transfer recommended
2024-10-29,BB009,A+,Platelets,0,10.41204543672221,11,11,11.0,0.0,Resolved,BB001,11,0.8699873659983541,0.7233176985104424,Transfer recommended
2024-10-30,BB009,A+,Platelets,0,10.62256065068743,11,7,7.0,3.6225606506874293,Partially Resolved,BB012,7,0.8514835299177053,0.7284055467554753,Transfer plus external replenishment required
2024-10-31,BB009,A+,Platelets,0,10.498917242518745,11,8,8.0,2.498917242518745,Partially Resolved,BB012,8,0.8509008012796362,0.7276208085427209,Transfer plus external replenishment required
2024-11-01,BB009,A+,Platelets,2,10.573682124177509,9,6,8.0,2.573682124177509,Partially Resolved,BB012,6,0.8497183613709033,0.7257241470443261,Transfer plus external replenishment required
2024-11-02,BB009,A+,Platelets,1,9.774288336982007,9,5,6.0,3.774288336982007,Partially Resolved,BB012,5,0.8610624801575637,0.7010106349823901,Transfer plus external replenishment required
2024-11-03,BB009,A+,Platelets,6,10.007904633637873,5,5,11.0,0.0,Resolved,BB012,5,0.8326900418021513,0.6766615071062269,Transfer recommended
2024-11-04,BB009,A+,Platelets,3,10.269663190387247,8,8,11.0,0.0,Resolved,BB005,8,0.9257813841707113,0.6827826104346064,Transfer recommended
2024-11-05,BB009,A+,Platelets,0,10.400120228897196,11,11,11.0,0.0,Resolved,BB005,11,0.9037452111324863,0.7082661583137997,Transfer recommended
2024-11-06,BB009,A+,Platelets,1,10.180091932457527,10,10,11.0,0.0,Resolved,BB004,10,0.9172006028262821,0.7228876623254326,Transfer recommended
2024-11-07,BB009,A+,Platelets,3,10.355021909573377,8,1,4.0,6.355021909573377,Partially Resolved,BB004,1,0.9075134901653233,0.7165727652318292,Transfer plus external replenishment required
2024-11-08,BB009,A+,Platelets,3,10.494458590697596,8,7,10.0,0.49445859069759557,Resolved,BB011,7,0.932393163252624,0.710052302821055,Transfer recommended
2024-11-09,BB009,A+,Platelets,0,10.339439371259598,11,8,8.0,2.3394393712595978,Partially Resolved,BB011,8,0.9485225359850034,0.7070476921116664,Transfer plus external replenishment required
2024-11-10,BB009,A+,Platelets,0,10.537649395944936,11,11,11.0,0.0,Resolved,BB005,11,0.8435175117410961,0.7241615003792237,Transfer recommended
2024-11-11,BB009,A+,Platelets,4,10.260445785829054,7,6,10.0,0.2604457858290541,Resolved,BB011,6,0.9075735545706695,0.7198125732260281,Transfer recommended
2024-11-12,BB009,A+,Platelets,0,10.232117436358516,11,11,11.0,0.0,Resolved,BB005,11,0.930196263024044,0.7089911044516719,Transfer recommended
2024-11-13,BB009,A+,Platelets,0,10.135333288259485,11,11,11.0,0.0,Resolved,BB005,11,0.9415314643716596,0.721618360964712,Transfer recommended
2024-11-14,BB009,A+,Platelets,0,10.026612399125385,11,11,11.0,0.0,Resolved,BB005,11,0.9419900217043768,0.7184720407305873,Transfer recommended
2024-11-15,BB009,A+,Platelets,0,9.735771547901855,10,10,10.0,0.0,Resolved,BB005,10,0.9196076113518875,0.713812321620861,Transfer recommended
2024-11-16,BB009,A+,Platelets,6,9.242510111306837,4,4,10.0,0.0,Resolved,BB005,4,0.9300138956024467,0.678171735699213,Transfer recommended
2024-12-04,BB009,A+,Platelets,5,7.95806848581339,3,3,8.0,0.0,Resolved,BB003,3,0.8895100621539372,0.4871699021124191,Transfer recommended
2024-12-05,BB009,A+,Platelets,4,8.011255905915037,5,5,9.0,0.0,Resolved,BB001,5,0.858188761516065,0.6824691234726564,Transfer recommended
2024-12-06,BB009,A+,Platelets,0,7.67780092621075,8,8,8.0,0.0,Resolved,BB003,8,0.9154335247207064,0.6966932378607276,Transfer recommended
2024-12-07,BB009,A+,Platelets,0,8.050257936912615,9,9,9.0,0.0,Resolved,BB003,9,0.9465723347582919,0.7127868219516542,Transfer recommended
2024-12-08,BB009,A+,Platelets,0,8.259681059283087,9,9,9.0,0.0,Resolved,BB003,9,0.950794337351897,0.7192243709339441,Transfer recommended
2024-12-09,BB009,A+,Platelets,4,8.323312891948598,5,5,9.0,0.0,Resolved,BB001,5,0.9423531134957525,0.7168422402446866,Transfer recommended
2024-12-10,BB009,A+,Platelets,0,8.135043611919743,9,7,7.0,1.135043611919743,Partially Resolved,BB001,7,0.9506113271678018,0.7040921748160747,Transfer plus external replenishment required
2024-10-15,BB009,A-,Platelets,0,1.0252153086925149,2,0,0.0,1.0252153086925149,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-16,BB009,A-,Platelets,0,1.0973210747278554,2,0,0.0,1.0973210747278554,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-17,BB009,A-,Platelets,0,1.0973210747278554,2,0,0.0,1.0973210747278554,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-23,BB009,A-,Platelets,0,1.0725765350132936,2,0,0.0,1.0725765350132936,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-24,BB009,A-,Platelets,0,1.2297414483558788,2,0,0.0,1.2297414483558788,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-20,BB009,A-,Platelets,0,1.0616666951869627,2,0,0.0,1.0616666951869627,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-01,BB009,AB+,Platelets,0,3.553818204235354,4,4,4.0,0.0,Resolved,BB003,4,0.9131362799659346,0.6818572593810914,Transfer recommended
2024-11-09,BB009,AB+,Platelets,0,2.834038332842523,3,3,3.0,0.0,Resolved,BB005,3,0.9388313128423624,0.4734098649415304,Transfer recommended
2024-11-13,BB009,AB+,Platelets,0,2.5390264506637514,3,3,3.0,0.0,Resolved,BB007,3,0.93775956204615,0.6246582370165776,Transfer recommended
2024-11-14,BB009,AB+,Platelets,0,2.562247977957864,3,3,3.0,0.0,Resolved,BB006,3,0.9237367899970749,0.6802356500437703,Transfer recommended
2024-11-15,BB009,AB+,Platelets,0,2.44369834190417,3,3,3.0,0.0,Resolved,BB007,3,0.9341330202617444,0.6784969835791647,Transfer recommended
2024-11-29,BB009,AB+,Platelets,1,3.260135970711147,3,3,4.0,0.0,Resolved,BB003,3,0.942427720692791,0.6632620109077402,Transfer recommended
2024-11-30,BB009,AB+,Platelets,0,3.289404105424012,4,4,4.0,0.0,Resolved,BB003,4,0.9474330873083615,0.6775058854934033,Transfer recommended
2024-12-14,BB009,AB+,Platelets,0,3.9373782892918436,4,4,4.0,0.0,Resolved,BB003,4,0.885369378859634,0.6540245531398559,Transfer recommended
2024-12-15,BB009,AB+,Platelets,0,4.054261291725545,5,4,4.0,0.05426129172554539,Resolved,BB003,4,0.9067669503780548,0.6859978300698817,Transfer recommended
2024-12-16,BB009,AB+,Platelets,1,3.9849215919528453,3,3,4.0,0.0,Resolved,BB007,3,0.8961879392546205,0.6854627192913968,Transfer recommended
2024-12-17,BB009,AB+,Platelets,1,4.054261291725545,4,4,5.0,0.0,Resolved,BB003,4,0.8660088914306069,0.6727316187685297,Transfer recommended
2024-12-18,BB009,AB+,Platelets,3,4.294664815484593,2,2,5.0,0.0,Resolved,BB007,2,0.9140097916951653,0.6292802945403287,Transfer recommended
2024-12-19,BB009,AB+,Platelets,0,4.10278546359886,5,5,5.0,0.0,Resolved,BB003,5,0.9179354018807474,0.661082227251651,Transfer recommended
2024-12-20,BB009,AB+,Platelets,2,3.929166645347857,2,2,4.0,0.0,Resolved,BB003,2,0.9192524289091842,0.6788932420875422,Transfer recommended
2024-12-25,BB009,AB+,Platelets,1,4.409000115702887,4,4,5.0,0.0,Resolved,BB003,4,0.8900050075220983,0.6549458779262447,Transfer recommended
2024-12-26,BB009,AB+,Platelets,0,4.218094340980216,5,1,1.0,3.2180943409802163,Partially Resolved,BB005,1,0.9218530209682003,0.673418772311294,Transfer plus external replenishment required
2024-12-27,BB009,AB+,Platelets,2,4.218094340980216,3,3,5.0,0.0,Resolved,BB005,3,0.9007530499550884,0.684438417142982,Transfer recommended
2024-12-28,BB009,AB+,Platelets,1,4.146307083811758,4,4,5.0,0.0,Resolved,BB003,4,0.8665134147103255,0.6653794181742327,Transfer recommended
2024-12-29,BB009,AB+,Platelets,0,3.929166645347857,4,4,4.0,0.0,Resolved,BB010,4,0.9196275112746637,0.6651614059524662,Transfer recommended
2024-12-30,BB009,AB+,Platelets,2,3.8598269455751555,2,2,4.0,0.0,Resolved,BB010,2,0.906583208908728,0.671951324724933,Transfer recommended
