date,blood_bank_id,blood_group,component_type,opening_inventory,donations_collected,units_discarded_tti,transfers_in,transfers_out,units_requested,units_fulfilled,units_expired,units_wasted,closing_inventory
2023-01-02,BB003,A-,Platelets,3,1,0,0,0,1,1,0,0,3
2023-01-02,BB003,A-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB003,AB-,PRBC,1,0,0,0,0,0,0,0,0,1
2023-01-02,BB003,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB003,AB-,FFP,0,1,0,0,0,0,0,0,0,1
2023-01-02,BB004,O+,PRBC,109,17,0,0,0,27,27,0,0,99
2023-01-02,BB004,O+,Platelets,44,13,0,0,0,13,13,0,0,44
2023-01-02,BB004,O+,FFP,32,11,0,0,0,11,11,0,0,32
2023-01-02,BB004,B+,PRBC,38,3,0,0,0,10,10,0,0,31
2023-01-02,BB004,B+,Platelets,22,8,0,0,0,5,5,0,0,25
2023-01-02,BB004,B+,FFP,19,13,0,0,0,4,4,0,0,28
2023-01-02,BB004,A+,PRBC,66,1,0,0,0,9,9,0,0,58
2023-01-02,BB004,A+,Platelets,21,3,0,0,0,5,5,0,0,19
2023-01-02,BB004,A+,FFP,16,6,0,0,0,3,3,0,0,19
2023-01-02,BB004,AB+,PRBC,23,0,0,0,0,2,2,0,0,21
2023-01-02,BB004,AB+,Platelets,13,4,0,2,0,0,0,0,0,19
2023-01-02,BB004,AB+,FFP,8,1,0,0,0,2,2,0,0,7
2023-01-02,BB004,O-,PRBC,6,0,0,0,0,3,3,0,0,3
2023-01-02,BB004,O-,Platelets,3,3,0,0,0,2,2,0,0,4
2023-01-02,BB004,O-,FFP,3,1,0,0,0,0,0,0,0,4
2023-01-02,BB004,B-,PRBC,6,0,0,0,0,0,0,0,0,6
2023-01-02,BB004,B-,Platelets,2,0,0,0,0,0,0,0,0,2
2023-01-02,BB004,B-,FFP,0,0,0,0,0,1,0,0,0,0
2023-01-02,BB004,A-,PRBC,7,1,0,0,0,1,1,0,0,7
2023-01-02,BB004,A-,Platelets,4,0,0,0,1,1,1,0,0,2
2023-01-02,BB004,A-,FFP,1,1,0,0,0,1,1,0,0,1
2023-01-02,BB004,AB-,PRBC,0,1,0,0,0,1,1,0,0,0
2023-01-02,BB004,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB004,AB-,FFP,0,0,0,0,0,1,0,0,0,0
2023-01-02,BB005,O+,PRBC,63,3,0,0,0,5,5,0,0,61
2023-01-02,BB005,O+,Platelets,63,4,0,0,0,6,6,0,0,61
2023-01-02,BB005,O+,FFP,29,3,0,0,0,22,22,0,0,10
2023-01-02,BB005,B+,PRBC,70,13,0,0,0,12,12,0,0,71
2023-01-02,BB005,B+,Platelets,26,12,0,0,0,3,3,0,0,35
2023-01-02,BB005,B+,FFP,12,2,0,0,0,2,2,0,0,12
2023-01-02,BB005,A+,PRBC,55,11,0,0,0,17,17,0,0,49
2023-01-02,BB005,A+,Platelets,21,3,0,0,0,1,1,0,0,23
2023-01-02,BB005,A+,FFP,27,0,0,0,0,5,5,0,0,22
2023-01-02,BB005,AB+,PRBC,18,8,0,0,0,3,3,0,0,23
2023-01-02,BB005,AB+,Platelets,10,1,0,0,0,0,0,0,0,11
2023-01-02,BB005,AB+,FFP,5,1,0,0,0,2,2,0,0,4
2023-01-02,BB005,O-,PRBC,8,1,0,0,0,1,1,0,0,8
2023-01-02,BB005,O-,Platelets,3,1,0,0,3,1,1,0,0,0
2023-01-02,BB005,O-,FFP,3,2,0,0,0,2,2,0,0,3
2023-01-02,BB005,B-,PRBC,11,1,0,0,0,1,1,0,0,11
2023-01-02,BB005,B-,Platelets,3,1,0,0,0,0,0,0,0,4
2023-01-02,BB005,B-,FFP,0,0,0,0,0,1,0,0,0,0
2023-01-02,BB005,A-,PRBC,6,1,0,0,2,2,2,0,0,3
2023-01-02,BB005,A-,Platelets,3,1,0,0,0,1,1,0,0,3
2023-01-02,BB005,A-,FFP,1,0,0,0,0,1,1,0,0,0
2023-01-02,BB005,AB-,PRBC,2,0,0,0,0,0,0,0,0,2
2023-01-02,BB005,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB005,AB-,FFP,0,0,0,0,0,1,0,0,0,0
2023-01-02,BB006,O+,PRBC,76,22,0,0,0,15,15,0,0,83
2023-01-02,BB006,O+,Platelets,28,8,0,0,0,6,6,0,0,30
2023-01-02,BB006,O+,FFP,31,0,0,0,0,4,4,0,0,27
2023-01-02,BB006,B+,PRBC,77,9,0,0,0,4,4,0,0,82
2023-01-02,BB006,B+,Platelets,24,7,0,0,0,10,10,0,0,21
2023-01-02,BB006,B+,FFP,36,3,0,0,0,5,5,0,0,34
2023-01-02,BB006,A+,PRBC,58,16,0,0,0,10,10,0,0,64
2023-01-02,BB006,A+,Platelets,41,10,0,0,0,13,13,0,0,38
2023-01-02,BB006,A+,FFP,18,0,0,0,0,3,3,0,0,15
2023-01-02,BB006,AB+,PRBC,19,4,0,0,0,1,1,0,0,22
2023-01-02,BB006,AB+,Platelets,3,0,0,0,0,1,1,0,0,2
2023-01-02,BB006,AB+,FFP,10,4,0,0,0,1,1,0,0,13
2023-01-02,BB006,O-,PRBC,10,2,0,0,0,7,7,0,0,5
2023-01-02,BB006,O-,Platelets,4,1,0,0,0,3,3,0,0,2
2023-01-02,BB006,O-,FFP,3,1,0,0,0,1,1,0,0,3
2023-01-02,BB006,B-,PRBC,5,1,0,0,0,1,1,0,0,5
2023-01-02,BB006,B-,Platelets,6,1,0,0,0,0,0,0,0,7
2023-01-02,BB006,B-,FFP,1,0,0,0,0,1,1,0,0,0
2023-01-02,BB006,A-,PRBC,7,0,0,0,0,1,1,0,0,6
2023-01-02,BB006,A-,Platelets,3,1,0,0,0,1,1,0,0,3
2023-01-02,BB006,A-,FFP,0,1,0,0,0,0,0,0,0,1
2023-01-02,BB006,AB-,PRBC,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB006,AB-,Platelets,4,0,0,0,0,0,0,0,0,4
2023-01-02,BB006,AB-,FFP,0,0,0,0,0,1,0,0,0,0
2023-01-02,BB007,O+,PRBC,78,17,0,0,0,61,61,0,0,34
2023-01-02,BB007,O+,Platelets,37,16,0,0,0,8,8,0,0,45
2023-01-02,BB007,O+,FFP,31,0,0,0,0,5,5,0,0,26
2023-01-02,BB007,B+,PRBC,58,5,0,0,0,16,16,0,0,47
2023-01-02,BB007,B+,Platelets,26,4,0,0,0,7,7,0,0,23
2023-01-02,BB007,B+,FFP,20,8,0,0,0,13,13,0,0,15
2023-01-02,BB007,A+,PRBC,57,9,0,0,0,5,5,0,0,61
2023-01-02,BB007,A+,Platelets,35,5,0,0,0,2,2,0,0,38
2023-01-02,BB007,A+,FFP,20,4,0,0,0,15,15,0,0,9
2023-01-02,BB007,AB+,PRBC,18,2,0,0,0,5,5,0,0,15
2023-01-02,BB007,AB+,Platelets,8,0,0,0,0,0,0,0,0,8
2023-01-02,BB007,AB+,FFP,6,8,0,0,0,0,0,0,0,14
2023-01-02,BB007,O-,PRBC,9,1,0,0,0,2,2,0,0,8
2023-01-02,BB007,O-,Platelets,4,0,0,0,0,0,0,0,0,4
2023-01-02,BB007,O-,FFP,2,0,0,0,0,1,1,0,0,1
2023-01-02,BB007,B-,PRBC,5,0,0,0,0,1,1,0,0,4
2023-01-02,BB007,B-,Platelets,2,1,0,0,0,1,1,0,0,2
2023-01-02,BB007,B-,FFP,0,1,0,0,0,1,1,0,0,0
2023-01-02,BB007,A-,PRBC,6,0,0,0,0,2,2,0,0,4
2023-01-02,BB007,A-,Platelets,3,1,0,0,0,2,2,0,0,2
2023-01-02,BB007,A-,FFP,0,0,0,0,0,1,0,0,0,0
2023-01-02,BB007,AB-,PRBC,0,1,0,0,0,1,1,0,0,0
2023-01-02,BB007,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB007,AB-,FFP,1,0,0,0,0,0,0,0,0,1
2023-01-02,BB008,O+,PRBC,56,12,0,0,0,24,24,0,0,44
2023-01-02,BB008,O+,Platelets,22,7,0,0,0,6,6,0,0,23
2023-01-02,BB008,O+,FFP,19,3,0,0,0,7,7,0,0,15
2023-01-02,BB008,B+,PRBC,33,0,0,0,0,16,16,0,0,17
2023-01-02,BB008,B+,Platelets,18,7,0,0,0,3,3,0,0,22
2023-01-02,BB008,B+,FFP,12,1,0,0,1,4,4,0,0,8
2023-01-02,BB008,A+,PRBC,25,11,0,0,0,0,0,0,0,36
2023-01-02,BB008,A+,Platelets,10,5,0,0,0,1,1,0,0,14
2023-01-02,BB008,A+,FFP,8,4,0,0,0,2,2,0,0,10
2023-01-02,BB008,AB+,PRBC,7,4,0,0,0,1,1,0,0,10
2023-01-02,BB008,AB+,Platelets,5,4,0,0,3,1,1,0,0,5
2023-01-02,BB008,AB+,FFP,2,0,0,0,0,0,0,0,0,2
2023-01-02,BB008,O-,PRBC,5,0,0,0,0,3,3,0,0,2
2023-01-02,BB008,O-,Platelets,3,0,0,0,0,0,0,0,0,3
2023-01-02,BB008,O-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB008,B-,PRBC,4,0,0,0,0,1,1,0,0,3
2023-01-02,BB008,B-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-01-02,BB008,B-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB008,A-,PRBC,2,0,0,0,0,0,0,0,0,2
2023-01-02,BB008,A-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-01-02,BB008,A-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB008,AB-,PRBC,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB008,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB008,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB009,O+,PRBC,142,2,0,0,0,18,18,0,0,126
2023-01-02,BB009,O+,Platelets,32,3,0,0,0,3,3,0,0,32
2023-01-02,BB009,O+,FFP,31,14,0,0,0,9,9,0,0,36
2023-01-02,BB009,B+,PRBC,63,20,0,0,0,7,7,0,0,76
2023-01-02,BB009,B+,Platelets,26,10,0,0,0,3,3,0,0,33
2023-01-02,BB009,B+,FFP,24,1,0,0,0,8,8,0,0,17
2023-01-02,BB009,A+,PRBC,53,0,0,0,0,2,2,0,0,51
2023-01-02,BB009,A+,Platelets,26,1,0,0,0,3,3,0,0,24
2023-01-02,BB009,A+,FFP,19,6,0,0,0,2,2,0,0,23
2023-01-02,BB009,AB+,PRBC,14,13,0,0,0,4,4,0,0,23
2023-01-02,BB009,AB+,Platelets,6,2,0,0,0,2,2,0,0,6
2023-01-02,BB009,AB+,FFP,8,1,0,0,0,1,1,0,0,8
2023-01-02,BB009,O-,PRBC,8,2,0,0,0,1,1,0,0,9
2023-01-02,BB009,O-,Platelets,3,0,0,0,0,1,1,0,0,2
2023-01-02,BB009,O-,FFP,4,0,0,3,0,1,1,0,0,6
2023-01-02,BB009,B-,PRBC,5,2,0,0,0,3,3,0,0,4
2023-01-02,BB009,B-,Platelets,3,1,0,0,0,2,2,0,0,2
2023-01-02,BB009,B-,FFP,0,1,0,0,0,0,0,0,0,1
2023-01-02,BB009,A-,PRBC,1,2,0,0,0,3,3,0,0,0
2023-01-02,BB009,A-,Platelets,5,1,0,0,0,2,2,0,0,4
2023-01-02,BB009,A-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB009,AB-,PRBC,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB009,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB009,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB010,O+,PRBC,115,74,1,0,0,3,3,0,1,186
2023-01-02,BB010,O+,Platelets,42,5,0,0,0,6,6,0,0,41
2023-01-02,BB010,O+,FFP,42,13,0,0,0,8,8,0,0,47
2023-01-02,BB010,B+,PRBC,56,31,0,0,0,4,4,0,0,83
2023-01-02,BB010,B+,Platelets,27,8,0,0,0,21,21,0,0,14
2023-01-02,BB010,B+,FFP,12,13,0,0,0,5,5,0,0,20
2023-01-02,BB010,A+,PRBC,50,2,0,0,0,3,3,0,0,49
2023-01-02,BB010,A+,Platelets,21,4,0,0,0,9,9,0,0,16
2023-01-02,BB010,A+,FFP,20,11,0,0,0,1,1,0,0,30
2023-01-02,BB010,AB+,PRBC,11,2,0,0,0,2,2,0,0,11
2023-01-02,BB010,AB+,Platelets,11,1,0,0,0,0,0,0,0,12
2023-01-02,BB010,AB+,FFP,7,1,0,0,0,1,1,0,0,7
2023-01-02,BB010,O-,PRBC,6,1,0,0,0,0,0,0,0,7
2023-01-02,BB010,O-,Platelets,3,0,0,0,0,0,0,0,0,3
2023-01-02,BB010,O-,FFP,3,1,0,0,0,0,0,0,0,4
2023-01-02,BB010,B-,PRBC,9,4,0,0,0,1,1,0,0,12
2023-01-02,BB010,B-,Platelets,3,2,0,0,0,0,0,0,0,5
2023-01-02,BB010,B-,FFP,2,0,0,0,2,1,0,0,0,0
2023-01-02,BB010,A-,PRBC,7,1,0,0,0,1,1,0,0,7
2023-01-02,BB010,A-,Platelets,4,0,0,0,0,1,1,0,0,3
2023-01-02,BB010,A-,FFP,5,1,0,0,0,2,2,0,0,4
2023-01-02,BB010,AB-,PRBC,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB010,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB010,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB011,O+,PRBC,54,7,0,0,0,15,15,0,0,46
2023-01-02,BB011,O+,Platelets,27,3,0,0,0,6,6,0,0,24
2023-01-02,BB011,O+,FFP,18,5,0,0,0,8,8,0,0,15
2023-01-02,BB011,B+,PRBC,42,13,0,0,0,6,6,0,0,49
2023-01-02,BB011,B+,Platelets,15,2,0,0,0,1,1,0,0,16
2023-01-02,BB011,B+,FFP,11,2,0,0,0,4,4,0,0,9
2023-01-02,BB011,A+,PRBC,24,6,0,0,0,10,10,0,0,20
2023-01-02,BB011,A+,Platelets,18,5,0,0,0,2,2,0,0,21
2023-01-02,BB011,A+,FFP,10,2,0,0,0,3,3,0,0,9
2023-01-02,BB011,AB+,PRBC,8,1,0,0,0,1,1,0,0,8
2023-01-02,BB011,AB+,Platelets,3,0,0,0,0,0,0,0,0,3
2023-01-02,BB011,AB+,FFP,3,1,0,0,0,2,2,0,0,2
2023-01-02,BB011,O-,PRBC,6,4,0,0,0,0,0,0,0,10
2023-01-02,BB011,O-,Platelets,4,0,0,0,0,0,0,0,0,4
2023-01-02,BB011,O-,FFP,0,2,0,0,0,1,1,0,0,1
2023-01-02,BB011,B-,PRBC,4,0,0,0,0,1,1,0,0,3
2023-01-02,BB011,B-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB011,B-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB011,A-,PRBC,4,1,0,0,0,0,0,0,0,5
2023-01-02,BB011,A-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB011,A-,FFP,0,1,0,0,0,0,0,0,0,1
2023-01-02,BB011,AB-,PRBC,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB011,AB-,Platelets,3,0,0,0,0,0,0,0,0,3
2023-01-02,BB011,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB012,O+,PRBC,28,7,0,0,0,6,6,0,0,29
2023-01-02,BB012,O+,Platelets,10,2,0,0,0,1,1,0,0,11
2023-01-02,BB012,O+,FFP,9,2,0,0,0,2,2,0,0,9
2023-01-02,BB012,B+,PRBC,14,1,0,0,0,2,2,0,0,13
2023-01-02,BB012,B+,Platelets,6,1,0,0,0,2,2,0,0,5
2023-01-02,BB012,B+,FFP,4,2,0,5,0,2,2,0,0,9
2023-01-02,BB012,A+,PRBC,15,2,0,0,3,1,1,0,0,13
2023-01-02,BB012,A+,Platelets,5,3,0,0,0,1,1,0,0,7
2023-01-02,BB012,A+,FFP,5,1,0,0,0,1,1,0,0,5
2023-01-02,BB012,AB+,PRBC,1,0,0,0,0,1,1,0,0,0
2023-01-02,BB012,AB+,Platelets,2,0,0,0,0,0,0,0,0,2
2023-01-02,BB012,AB+,FFP,1,1,0,0,0,0,0,0,0,2
2023-01-02,BB012,O-,PRBC,2,0,0,0,0,0,0,0,0,2
2023-01-02,BB012,O-,Platelets,0,0,0,0,0,1,0,0,0,0
2023-01-02,BB012,O-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB012,B-,PRBC,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB012,B-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB012,B-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB012,A-,PRBC,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB012,A-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB012,A-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB012,AB-,PRBC,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB012,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-02,BB012,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB001,O+,PRBC,93,66,1,0,0,9,9,0,1,150
2023-01-03,BB001,O+,Platelets,41,2,0,0,0,15,15,3,3,25
2023-01-03,BB001,O+,FFP,20,8,0,0,0,3,3,0,0,25
2023-01-03,BB001,B+,PRBC,56,28,0,0,0,29,29,0,0,55
2023-01-03,BB001,B+,Platelets,29,2,0,0,0,5,5,2,2,24
2023-01-03,BB001,B+,FFP,23,3,0,0,0,5,5,0,0,21
2023-01-03,BB001,A+,PRBC,36,26,0,0,0,7,7,0,0,55
2023-01-03,BB001,A+,Platelets,24,8,0,0,0,16,16,0,0,16
2023-01-03,BB001,A+,FFP,21,3,0,0,0,3,3,0,0,21
2023-01-03,BB001,AB+,PRBC,24,30,0,0,0,0,0,0,0,54
2023-01-03,BB001,AB+,Platelets,10,2,0,0,0,3,3,0,0,9
2023-01-03,BB001,AB+,FFP,5,2,0,0,0,1,1,0,0,6
2023-01-03,BB001,O-,PRBC,7,6,0,0,0,0,0,0,0,13
2023-01-03,BB001,O-,Platelets,4,3,0,0,0,1,1,0,0,6
2023-01-03,BB001,O-,FFP,4,1,0,0,0,3,3,0,0,2
2023-01-03,BB001,B-,PRBC,5,0,0,0,0,2,2,0,0,3
2023-01-03,BB001,B-,Platelets,2,2,0,0,0,0,0,0,0,4
2023-01-03,BB001,B-,FFP,1,0,0,0,0,0,0,0,0,1
2023-01-03,BB001,A-,PRBC,9,6,0,0,0,1,1,0,0,14
2023-01-03,BB001,A-,Platelets,5,0,0,0,0,1,1,0,0,4
2023-01-03,BB001,A-,FFP,1,0,0,0,0,1,1,0,0,0
2023-01-03,BB001,AB-,PRBC,1,0,0,0,0,0,0,0,0,1
2023-01-03,BB001,AB-,Platelets,1,1,0,0,0,0,0,0,0,2
2023-01-03,BB001,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB002,O+,PRBC,45,4,0,0,0,8,8,0,0,41
2023-01-03,BB002,O+,Platelets,20,3,0,0,0,6,6,0,0,17
2023-01-03,BB002,O+,FFP,17,7,0,0,0,1,1,0,0,23
2023-01-03,BB002,B+,PRBC,51,5,0,0,0,4,4,0,0,52
2023-01-03,BB002,B+,Platelets,17,1,0,0,0,3,3,2,2,13
2023-01-03,BB002,B+,FFP,17,2,0,0,0,2,2,0,0,17
2023-01-03,BB002,A+,PRBC,4,26,0,0,0,6,6,0,0,24
2023-01-03,BB002,A+,Platelets,16,5,0,0,0,2,2,0,0,19
2023-01-03,BB002,A+,FFP,16,0,0,0,0,1,1,0,0,15
2023-01-03,BB002,AB+,PRBC,4,0,0,0,0,10,4,0,0,0
2023-01-03,BB002,AB+,Platelets,0,0,0,0,0,1,0,0,0,0
2023-01-03,BB002,AB+,FFP,5,0,0,0,0,4,4,0,0,1
2023-01-03,BB002,O-,PRBC,3,0,0,0,0,2,2,0,0,1
2023-01-03,BB002,O-,Platelets,2,0,0,0,0,0,0,0,0,2
2023-01-03,BB002,O-,FFP,0,0,0,0,0,1,0,0,0,0
2023-01-03,BB002,B-,PRBC,5,1,0,4,0,0,0,0,0,10
2023-01-03,BB002,B-,Platelets,1,0,0,0,0,0,0,0,0,1
2023-01-03,BB002,B-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB002,A-,PRBC,5,1,0,2,0,0,0,0,0,8
2023-01-03,BB002,A-,Platelets,0,1,0,0,0,1,1,0,0,0
2023-01-03,BB002,A-,FFP,0,2,0,0,0,0,0,0,0,2
2023-01-03,BB002,AB-,PRBC,3,1,0,0,0,0,0,0,0,4
2023-01-03,BB002,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB002,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB003,O+,PRBC,94,23,0,0,0,7,7,0,0,110
2023-01-03,BB003,O+,Platelets,39,21,0,0,0,8,8,3,3,49
2023-01-03,BB003,O+,FFP,67,1,0,0,0,10,10,0,0,58
2023-01-03,BB003,B+,PRBC,49,3,0,0,0,16,16,0,0,36
2023-01-03,BB003,B+,Platelets,31,1,0,0,0,3,3,1,1,28
2023-01-03,BB003,B+,FFP,26,0,0,0,0,1,1,0,0,25
2023-01-03,BB003,A+,PRBC,97,24,0,0,0,20,20,0,0,101
2023-01-03,BB003,A+,Platelets,40,2,0,0,0,10,10,3,3,29
2023-01-03,BB003,A+,FFP,17,2,0,0,0,7,7,0,0,12
2023-01-03,BB003,AB+,PRBC,45,4,0,0,0,0,0,0,0,49
2023-01-03,BB003,AB+,Platelets,7,1,0,0,0,1,1,0,0,7
2023-01-03,BB003,AB+,FFP,3,8,0,0,0,1,1,0,0,10
2023-01-03,BB003,O-,PRBC,4,1,0,0,0,3,3,0,0,2
2023-01-03,BB003,O-,Platelets,2,1,0,0,0,1,1,0,0,2
2023-01-03,BB003,O-,FFP,3,1,0,0,0,1,1,0,0,3
2023-01-03,BB003,B-,PRBC,7,3,0,0,0,1,1,0,0,9
2023-01-03,BB003,B-,Platelets,3,1,0,0,0,1,1,0,0,3
2023-01-03,BB003,B-,FFP,0,1,0,0,0,1,1,0,0,0
2023-01-03,BB003,A-,PRBC,4,1,0,0,0,0,0,0,0,5
2023-01-03,BB003,A-,Platelets,3,1,0,0,0,1,1,0,0,3
2023-01-03,BB003,A-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB003,AB-,PRBC,1,0,0,0,0,0,0,0,0,1
2023-01-03,BB003,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB003,AB-,FFP,1,0,0,0,0,0,0,0,0,1
2023-01-03,BB004,O+,PRBC,99,39,0,0,0,12,12,0,0,126
2023-01-03,BB004,O+,Platelets,44,7,0,0,0,12,12,0,0,39
2023-01-03,BB004,O+,FFP,32,11,0,0,0,4,4,0,0,39
2023-01-03,BB004,B+,PRBC,31,17,0,0,0,21,21,0,0,27
2023-01-03,BB004,B+,Platelets,25,8,0,0,0,2,2,0,0,31
2023-01-03,BB004,B+,FFP,28,2,0,0,0,4,4,0,0,26
2023-01-03,BB004,A+,PRBC,58,20,0,0,0,22,22,0,0,56
2023-01-03,BB004,A+,Platelets,19,0,0,0,0,8,8,0,0,11
2023-01-03,BB004,A+,FFP,19,4,0,0,0,2,2,0,0,21
2023-01-03,BB004,AB+,PRBC,21,1,0,0,0,4,4,0,0,18
2023-01-03,BB004,AB+,Platelets,19,1,0,0,0,0,0,3,3,17
2023-01-03,BB004,AB+,FFP,7,3,0,0,0,3,3,0,0,7
2023-01-03,BB004,O-,PRBC,3,1,0,0,0,3,3,0,0,1
2023-01-03,BB004,O-,Platelets,4,1,0,0,0,0,0,0,0,5
2023-01-03,BB004,O-,FFP,4,2,0,0,0,1,1,0,0,5
2023-01-03,BB004,B-,PRBC,6,0,0,0,0,2,2,0,0,4
2023-01-03,BB004,B-,Platelets,2,1,0,0,0,1,1,0,0,2
2023-01-03,BB004,B-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB004,A-,PRBC,7,2,0,0,0,1,1,0,0,8
2023-01-03,BB004,A-,Platelets,2,1,0,0,0,0,0,0,0,3
2023-01-03,BB004,A-,FFP,1,0,0,0,0,0,0,0,0,1
2023-01-03,BB004,AB-,PRBC,0,3,0,0,0,0,0,0,0,3
2023-01-03,BB004,AB-,Platelets,0,0,0,0,0,1,0,0,0,0
2023-01-03,BB004,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB005,O+,PRBC,61,31,0,0,0,51,51,0,0,41
2023-01-03,BB005,O+,Platelets,61,8,0,0,0,8,8,2,2,59
2023-01-03,BB005,O+,FFP,10,2,0,0,0,12,12,0,0,0
2023-01-03,BB005,B+,PRBC,71,29,0,0,0,23,23,0,0,77
2023-01-03,BB005,B+,Platelets,35,7,0,0,0,9,9,5,5,28
2023-01-03,BB005,B+,FFP,12,12,0,0,0,1,1,0,0,23
2023-01-03,BB005,A+,PRBC,49,4,0,0,0,36,36,0,0,17
2023-01-03,BB005,A+,Platelets,23,5,0,0,0,10,10,0,0,18
2023-01-03,BB005,A+,FFP,22,2,0,0,0,3,3,0,0,21
2023-01-03,BB005,AB+,PRBC,23,0,0,0,0,1,1,0,0,22
2023-01-03,BB005,AB+,Platelets,11,0,0,0,0,1,1,3,3,7
2023-01-03,BB005,AB+,FFP,4,0,0,0,0,1,1,0,0,3
2023-01-03,BB005,O-,PRBC,8,4,0,0,0,4,4,0,0,8
2023-01-03,BB005,O-,Platelets,0,0,0,0,0,1,0,0,0,0
2023-01-03,BB005,O-,FFP,3,1,0,0,0,1,1,0,0,3
2023-01-03,BB005,B-,PRBC,11,2,0,0,0,1,1,0,0,12
2023-01-03,BB005,B-,Platelets,4,0,0,0,0,0,0,1,1,3
2023-01-03,BB005,B-,FFP,0,1,0,0,0,1,1,0,0,0
2023-01-03,BB005,A-,PRBC,3,2,0,0,0,2,2,0,0,3
2023-01-03,BB005,A-,Platelets,3,1,0,0,0,1,1,0,0,3
2023-01-03,BB005,A-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB005,AB-,PRBC,2,1,0,0,0,0,0,0,0,3
2023-01-03,BB005,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB005,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2023-01-03,BB006,O+,PRBC,83,15,0,0,0,41,41,0,0,57
2023-01-03,BB006,O+,Platelets,30,13,0,0,0,6,6,0,0,37
2023-01-03,BB006,O+,FFP,27,2,0,0,0,5,5,0,0,24
2023-01-03,BB006,B+,PRBC,82,7,0,0,0,22,22,0,0,67
2023-01-03,BB006,B+,Platelets,21,9,0,0,0,10,10,0,0,20
2023-01-03,BB006,B+,FFP,34,8,0,0,0,5,5,0,0,37
2023-01-03,BB006,A+,PRBC,64,3,0,0,0,2,2,0,0,65
2023-01-03,BB006,A+,Platelets,38,15,0,0,0,1,1,0,0,52
2023-01-03,BB006,A+,FFP,15,7,0,0,0,4,4,0,0,18
2023-01-03,BB006,AB+,PRBC,22,1,0,0,0,4,4,0,0,19
2023-01-03,BB006,AB+,Platelets,2,1,0,0,0,1,1,0,0,2
2023-01-03,BB006,AB+,FFP,13,1,0,0,0,1,1,0,0,13
2023-01-03,BB006,O-,PRBC,5,2,0,0,0,2,2,0,0,5
2023-01-03,BB006,O-,Platelets,2,5,0,0,0,0,0,0,0,7
2023-01-03,BB006,O-,FFP,3,1,0,0,0,2,2,0,0,2
2023-01-03,BB006,B-,PRBC,5,2,0,0,0,2,2,0,0,5
